county_fips_full,county_name,state,year,period,value,chg1,yoy,index_base100,freq,metric,source
18061,Harrison,IN,2024,2024-12-31,381.17,0.045017135023989185,0.045017135023989185,381.17,A,hpi,hpi_at_county.csv
18063,Hendricks,IN,2024,2024-12-31,651.67,0.0198438160221599,0.0198438160221599,333.47149728789276,A,hpi,hpi_at_county.csv
18065,Henry,IN,2024,2024-12-31,410.46,0.09698800010690323,0.09698800010690323,338.3283877349159,A,hpi,hpi_at_county.csv
18067,Howard,IN,2024,2024-12-31,359.32,0.08753026634382577,0.08753026634382577,290.50044466003715,A,hpi,hpi_at_county.csv
18069,Huntington,IN,2024,2024-12-31,432.94,0.10247007894066718,0.10247007894066718,325.7637321294206,A,hpi,hpi_at_county.csv
18071,Jackson,IN,2024,2024-12-31,479.49,0.06595971722022154,0.06595971722022154,392.6062392532547,A,hpi,hpi_at_county.csv
18073,Jasper,IN,2024,2024-12-31,363.98,0.07807594336828383,0.07807594336828383,363.98,A,hpi,hpi_at_county.csv
18075,Jay,IN,2024,2024-12-31,394.01,0.09422906020884247,0.09422906020884247,327.522859517872,A,hpi,hpi_at_county.csv
18077,Jefferson,IN,2024,2024-12-31,462.9,0.060068243753864436,0.060068243753864436,379.3018682399213,A,hpi,hpi_at_county.csv
18079,Jennings,IN,2024,2024-12-31,425.27,0.045403146509341186,0.045403146509341186,419.7295696802211,A,hpi,hpi_at_county.csv
18081,Johnson,IN,2024,2024-12-31,665.84,0.029230364954477395,0.029230364954477395,310.69012178619755,A,hpi,hpi_at_county.csv
18083,Knox,IN,2024,2024-12-31,292.72,0.02990641052705656,0.02990641052705656,278.35678965386086,A,hpi,hpi_at_county.csv
18085,Kosciusko,IN,2024,2024-12-31,519.85,0.05770208956438583,0.05770208956438583,355.38009297238176,A,hpi,hpi_at_county.csv
18087,Lagrange,IN,2024,2024-12-31,415.02,0.16926804530343142,0.16926804530343142,415.02,A,hpi,hpi_at_county.csv
18089,Lake,IN,2024,2024-12-31,760.33,0.046637758964829024,0.046637758964829024,332.7774859943978,A,hpi,hpi_at_county.csv
18091,La Porte,IN,2024,2024-12-31,543.53,0.04724379106375598,0.04724379106375598,366.2107532677537,A,hpi,hpi_at_county.csv
18093,Lawrence,IN,2024,2024-12-31,450.55,0.07799976073693027,0.07799976073693027,426.21322486046734,A,hpi,hpi_at_county.csv
18095,Madison,IN,2024,2024-12-31,542.5,0.046247010722826554,0.046247010722826554,340.3174204880497,A,hpi,hpi_at_county.csv
18097,Marion,IN,2024,2024-12-31,772.98,0.035999571114565976,0.035999571114565976,317.4195137976347,A,hpi,hpi_at_county.csv
18099,Marshall,IN,2024,2024-12-31,415.48,0.016738449490994567,0.016738449490994567,379.2952346174913,A,hpi,hpi_at_county.csv
18101,Martin,IN,2024,2024-12-31,246.25,-0.014724122754371294,-0.014724122754371294,246.25,A,hpi,hpi_at_county.csv
18103,Miami,IN,2024,2024-12-31,310.04,0.09473535538999345,0.09473535538999345,310.04,A,hpi,hpi_at_county.csv
18105,Monroe,IN,2024,2024-12-31,597.35,0.059995741207367725,0.059995741207367725,380.11454024817056,A,hpi,hpi_at_county.csv
18107,Montgomery,IN,2024,2024-12-31,360.63,0.05974140464296207,0.05974140464296207,317.34424498416047,A,hpi,hpi_at_county.csv
18109,Morgan,IN,2024,2024-12-31,527.37,0.047408142999006975,0.047408142999006975,349.15916313559325,A,hpi,hpi_at_county.csv
18111,Newton,IN,2024,2024-12-31,262.99,0.05937562940584096,0.05937562940584096,262.99,A,hpi,hpi_at_county.csv
18113,Noble,IN,2024,2024-12-31,355.68,0.11011235955056198,0.11011235955056198,355.68,A,hpi,hpi_at_county.csv
18115,Ohio,IN,2024,2024-12-31,276.81,0.16121318902592496,0.16121318902592496,276.81,A,hpi,hpi_at_county.csv
18117,Orange,IN,2024,2024-12-31,283.33,0.1612361162342717,0.1612361162342717,283.33,A,hpi,hpi_at_county.csv
18119,Owen,IN,2024,2024-12-31,221.2,0.04526982326812212,0.04526982326812212,221.2,A,hpi,hpi_at_county.csv
18121,Parke,IN,2024,2024-12-31,230.83,0.11221933121326022,0.11221933121326022,230.83,A,hpi,hpi_at_county.csv
18123,Perry,IN,2024,2024-12-31,303.04,0.05105438401775819,0.05105438401775819,303.04,A,hpi,hpi_at_county.csv
18125,Pike,IN,2024,2024-12-31,239.58,0.06276893048840004,0.06276893048840004,239.57999999999998,A,hpi,hpi_at_county.csv
18127,Porter,IN,2024,2024-12-31,671.37,0.042111635415373216,0.042111635415373216,343.1134052230797,A,hpi,hpi_at_county.csv
18129,Posey,IN,2024,2024-12-31,334.18,0.021020470516345924,0.021020470516345924,311.29948765719615,A,hpi,hpi_at_county.csv
18131,Pulaski,IN,2024,2024-12-31,399.2,0.10471551914987809,0.10471551914987809,399.2,A,hpi,hpi_at_county.csv
18133,Putnam,IN,2024,2024-12-31,312.02,0.06586049053767828,0.06586049053767828,312.02,A,hpi,hpi_at_county.csv
18135,Randolph,IN,2024,2024-12-31,232.22,0.08676525645825528,0.08676525645825528,232.22,A,hpi,hpi_at_county.csv
18137,Ripley,IN,2024,2024-12-31,314.94,0.09704611954855791,0.09704611954855791,314.94,A,hpi,hpi_at_county.csv
18139,Rush,IN,2024,2024-12-31,307.13,0.026023919289102748,0.026023919289102748,307.13,A,hpi,hpi_at_county.csv
18141,St Joseph,IN,2024,2024-12-31,758.29,0.06446088409113226,0.06446088409113226,320.83350962555534,A,hpi,hpi_at_county.csv
18143,Scott,IN,2024,2024-12-31,360.77,0.05751135863989454,0.05751135863989454,360.77,A,hpi,hpi_at_county.csv
18145,Shelby,IN,2024,2024-12-31,420.5,0.04319134684561776,0.04319134684561776,354.37384122703526,A,hpi,hpi_at_county.csv
18147,Spencer,IN,2024,2024-12-31,235.81,0.08979572973472605,0.08979572973472605,235.80999999999997,A,hpi,hpi_at_county.csv
18149,Starke,IN,2024,2024-12-31,350.59,0.055993975903614324,0.055993975903614324,350.59,A,hpi,hpi_at_county.csv
18151,Steuben,IN,2024,2024-12-31,365.36,0.08437954471255149,0.08437954471255149,365.36,A,hpi,hpi_at_county.csv
18153,Sullivan,IN,2024,2024-12-31,239.08,0.03033959662127228,0.03033959662127228,239.08,A,hpi,hpi_at_county.csv
18155,Switzerland,IN,2024,2024-12-31,249.91,0.17103228527248016,0.17103228527248016,249.91,A,hpi,hpi_at_county.csv
18157,Tippecanoe,IN,2024,2024-12-31,503.95,0.08783404567629405,0.08783404567629405,325.19197263986575,A,hpi,hpi_at_county.csv
18159,Tipton,IN,2024,2024-12-31,402.98,0.09353884562155712,0.09353884562155712,346.7687806557095,A,hpi,hpi_at_county.csv
18161,Union,IN,2024,2024-12-31,257.62,-0.031212394705174562,-0.031212394705174562,257.62,A,hpi,hpi_at_county.csv
18163,Vanderburgh,IN,2024,2024-12-31,530.34,0.04760587863463983,0.04760587863463983,309.72376335922445,A,hpi,hpi_at_county.csv
18165,Vermillion,IN,2024,2024-12-31,201.55,0.034173123300323294,0.034173123300323294,201.55000000000004,A,hpi,hpi_at_county.csv
18167,Vigo,IN,2024,2024-12-31,362.91,0.056998893225374436,0.056998893225374436,278.21987120515183,A,hpi,hpi_at_county.csv
18169,Wabash,IN,2024,2024-12-31,351.42,0.042758375122400105,0.042758375122400105,306.11498257839725,A,hpi,hpi_at_county.csv
18171,Warren,IN,2024,2024-12-31,249.48,0.053547297297297236,0.053547297297297236,249.47999999999996,A,hpi,hpi_at_county.csv
18173,Warrick,IN,2024,2024-12-31,543.7,0.06476313573428905,0.06476313573428905,315.66418950301903,A,hpi,hpi_at_county.csv
18175,Washington,IN,2024,2024-12-31,458.51,0.11815344095985947,0.11815344095985947,422.62881371554977,A,hpi,hpi_at_county.csv
18177,Wayne,IN,2024,2024-12-31,401.09,0.05237058221604163,0.05237058221604163,258.7343568571797,A,hpi,hpi_at_county.csv
18179,Wells,IN,2024,2024-12-31,532.7,0.09030250931270234,0.09030250931270234,355.79748864547156,A,hpi,hpi_at_county.csv
18181,White,IN,2024,2024-12-31,328.65,0.02941176470588225,0.02941176470588225,328.65,A,hpi,hpi_at_county.csv
18183,Whitley,IN,2024,2024-12-31,342.74,0.05669801140743025,0.05669801140743025,342.74,A,hpi,hpi_at_county.csv
19001,Adair,IA,2024,2024-12-31,303.93,0.07255531637082258,0.07255531637082258,303.93,A,hpi,hpi_at_county.csv
19005,Allamakee,IA,2024,2024-12-31,266.32,0.08862001308044487,0.08862001308044487,266.32,A,hpi,hpi_at_county.csv
19007,Appanoose,IA,2024,2024-12-31,265.86,0.10319930287563794,0.10319930287563794,265.86,A,hpi,hpi_at_county.csv
19009,Audubon,IA,2024,2024-12-31,227.3,-0.1763597492481067,-0.1763597492481067,227.3,A,hpi,hpi_at_county.csv
19011,Benton,IA,2024,2024-12-31,328.8,0.0408357075023742,0.0408357075023742,328.8,A,hpi,hpi_at_county.csv
19013,Black Hawk,IA,2024,2024-12-31,536.26,0.044709824472541015,0.044709824472541015,383.6731773628103,A,hpi,hpi_at_county.csv
19015,Boone,IA,2024,2024-12-31,383.17,0.0912793347003873,0.0912793347003873,423.8606194690266,A,hpi,hpi_at_county.csv
19017,Bremer,IA,2024,2024-12-31,364.84,0.08238644791882987,0.08238644791882987,412.9485002829655,A,hpi,hpi_at_county.csv
19019,Buchanan,IA,2024,2024-12-31,363.19,0.05624545586738394,0.05624545586738394,363.19,A,hpi,hpi_at_county.csv
19021,Buena Vista,IA,2024,2024-12-31,329.54,0.13208973169810045,0.13208973169810045,329.54,A,hpi,hpi_at_county.csv
19023,Butler,IA,2024,2024-12-31,367.42,0.08141040734636218,0.08141040734636218,367.42,A,hpi,hpi_at_county.csv
19025,Calhoun,IA,2024,2024-12-31,355.07,-0.005378301913218864,-0.005378301913218864,355.07,A,hpi,hpi_at_county.csv
19027,Carroll,IA,2024,2024-12-31,459.11,0.16818910460293646,0.16818910460293646,378.21072575994725,A,hpi,hpi_at_county.csv
19029,Cass,IA,2024,2024-12-31,307.63,0.039360767619433634,0.039360767619433634,307.63,A,hpi,hpi_at_county.csv
19031,Cedar,IA,2024,2024-12-31,325.47,0.0083026116050684,0.0083026116050684,325.47,A,hpi,hpi_at_county.csv
19033,Cerro Gordo,IA,2024,2024-12-31,684.11,0.05440729951757839,0.05440729951757839,374.05544316255674,A,hpi,hpi_at_county.csv
19035,Cherokee,IA,2024,2024-12-31,333.9,0.08914766611214398,0.08914766611214398,333.9,A,hpi,hpi_at_county.csv
19037,Chickasaw,IA,2024,2024-12-31,325.93,0.06533960907367464,0.06533960907367464,325.93,A,hpi,hpi_at_county.csv
19039,Clarke,IA,2024,2024-12-31,230.73,0.07406200539986973,0.07406200539986973,230.72999999999996,A,hpi,hpi_at_county.csv
19041,Clay,IA,2024,2024-12-31,402.95,0.0053391881440083555,0.0053391881440083555,367.6551094890511,A,hpi,hpi_at_county.csv
19043,Clayton,IA,2024,2024-12-31,261.71,0.09027662056323948,0.09027662056323948,261.71,A,hpi,hpi_at_county.csv
19045,Clinton,IA,2024,2024-12-31,347.8,0.05981655849102596,0.05981655849102596,344.35643564356434,A,hpi,hpi_at_county.csv
19047,Crawford,IA,2024,2024-12-31,301.13,-0.0446686336093397,-0.0446686336093397,301.13,A,hpi,hpi_at_county.csv
19049,Dallas,IA,2024,2024-12-31,390.73,0.03463524427379849,0.03463524427379849,332.19690528821627,A,hpi,hpi_at_county.csv
19051,Davis,IA,2024,2024-12-31,242.09,0.17388352809969465,0.17388352809969465,242.09,A,hpi,hpi_at_county.csv
19053,Decatur,IA,2024,2024-12-31,179.23,0.20280518086034505,0.20280518086034505,179.23,A,hpi,hpi_at_county.csv
19055,Delaware,IA,2024,2024-12-31,343.47,0.09892817149256117,0.09892817149256117,343.47,A,hpi,hpi_at_county.csv
19057,Des Moines,IA,2024,2024-12-31,319.78,0.11499302649930243,0.11499302649930243,289.65579710144925,A,hpi,hpi_at_county.csv
19059,Dickinson,IA,2024,2024-12-31,451.7,0.07509222896584555,0.07509222896584555,451.69999999999993,A,hpi,hpi_at_county.csv
19061,Dubuque,IA,2024,2024-12-31,522.54,0.06981410203914495,0.06981410203914495,364.4441344678477,A,hpi,hpi_at_county.csv
19063,Emmet,IA,2024,2024-12-31,300.47,0.027177628880076687,0.027177628880076687,300.47,A,hpi,hpi_at_county.csv
19065,Fayette,IA,2024,2024-12-31,264.51,0.001021798365122617,0.001021798365122617,264.51,A,hpi,hpi_at_county.csv
19067,Floyd,IA,2024,2024-12-31,346.55,0.1432011611796531,0.1432011611796531,385.26959421901057,A,hpi,hpi_at_county.csv
19069,Franklin,IA,2024,2024-12-31,360.71,0.05206206614944864,0.05206206614944864,389.8303252999027,A,hpi,hpi_at_county.csv
19071,Fremont,IA,2024,2024-12-31,226.96,0.08122528702777387,0.08122528702777387,226.96,A,hpi,hpi_at_county.csv
19073,Greene,IA,2024,2024-12-31,240.91,0.09315727379980032,0.09315727379980032,240.91,A,hpi,hpi_at_county.csv
19075,Grundy,IA,2024,2024-12-31,381.91,0.1115606263461204,0.1115606263461204,381.91,A,hpi,hpi_at_county.csv
19077,Guthrie,IA,2024,2024-12-31,348.79,0.08718284396234655,0.08718284396234655,348.79,A,hpi,hpi_at_county.csv
19079,Hamilton,IA,2024,2024-12-31,271.5,-0.08696529459241331,-0.08696529459241331,271.5,A,hpi,hpi_at_county.csv
19081,Hancock,IA,2024,2024-12-31,406.27,0.01246043810900388,0.01246043810900388,388.3663129719912,A,hpi,hpi_at_county.csv
19083,Hardin,IA,2024,2024-12-31,313.47,0.055667811679127155,0.055667811679127155,381.53602726387544,A,hpi,hpi_at_county.csv
19085,Harrison,IA,2024,2024-12-31,391.38,0.07230335077673367,0.07230335077673367,391.38,A,hpi,hpi_at_county.csv
19087,Henry,IA,2024,2024-12-31,325.79,0.07023422358004017,0.07023422358004017,318.4341706578047,A,hpi,hpi_at_county.csv
19089,Howard,IA,2024,2024-12-31,265.71,0.11315458734813566,0.11315458734813566,265.71,A,hpi,hpi_at_county.csv
19091,Humboldt,IA,2024,2024-12-31,285.12,-0.06154960173787105,-0.06154960173787105,285.12,A,hpi,hpi_at_county.csv
19093,Ida,IA,2024,2024-12-31,247.4,0.1484008726732582,0.1484008726732582,247.40000000000003,A,hpi,hpi_at_county.csv
19095,Iowa,IA,2024,2024-12-31,330.43,0.02085392980721701,0.02085392980721701,330.43,A,hpi,hpi_at_county.csv
19097,Jackson,IA,2024,2024-12-31,379.54,-0.045782526712759175,-0.045782526712759175,379.54,A,hpi,hpi_at_county.csv
19099,Jasper,IA,2024,2024-12-31,390.97,0.07527502750275028,0.07527502750275028,341.51816911250876,A,hpi,hpi_at_county.csv
19101,Jefferson,IA,2024,2024-12-31,288.82,0.13802750305370592,0.13802750305370592,290.1838641615593,A,hpi,hpi_at_county.csv
19103,Johnson,IA,2024,2024-12-31,532.59,0.026540996877529643,0.026540996877529643,330.28837209302327,A,hpi,hpi_at_county.csv
19105,Jones,IA,2024,2024-12-31,331.7,0.029836381135707413,0.029836381135707413,331.7,A,hpi,hpi_at_county.csv
19107,Keokuk,IA,2024,2024-12-31,219.98,-0.04518425278874949,-0.04518425278874949,219.97999999999996,A,hpi,hpi_at_county.csv
19109,Kossuth,IA,2024,2024-12-31,323.99,0.0946347726197716,0.0946347726197716,323.99,A,hpi,hpi_at_county.csv
19111,Lee,IA,2024,2024-12-31,308.41,0.03413472822988961,0.03413472822988961,329.4274727622303,A,hpi,hpi_at_county.csv
19113,Linn,IA,2024,2024-12-31,597.5,0.035959497884735514,0.035959497884735514,299.1388805447081,A,hpi,hpi_at_county.csv
19115,Louisa,IA,2024,2024-12-31,231.8,0.025936089227228454,0.025936089227228454,231.8,A,hpi,hpi_at_county.csv
19117,Lucas,IA,2024,2024-12-31,232.39,-0.007813167107847407,-0.007813167107847407,232.39000000000001,A,hpi,hpi_at_county.csv
19119,Lyon,IA,2024,2024-12-31,397.8,0.16285188108392545,0.16285188108392545,397.8,A,hpi,hpi_at_county.csv
19121,Madison,IA,2024,2024-12-31,403.13,0.09453992560614699,0.09453992560614699,403.13,A,hpi,hpi_at_county.csv
19123,Mahaska,IA,2024,2024-12-31,399.02,0.10857365116408291,0.10857365116408291,415.68913428482136,A,hpi,hpi_at_county.csv
19125,Marion,IA,2024,2024-12-31,591.99,0.04797394182938275,0.04797394182938275,376.320640772996,A,hpi,hpi_at_county.csv
19127,Marshall,IA,2024,2024-12-31,504.71,0.08007875195274883,0.08007875195274883,344.3474107934775,A,hpi,hpi_at_county.csv
19129,Mills,IA,2024,2024-12-31,342.98,0.05324898661098154,0.05324898661098154,342.98,A,hpi,hpi_at_county.csv
19131,Mitchell,IA,2024,2024-12-31,336.29,0.02452473799658783,0.02452473799658783,336.29,A,hpi,hpi_at_county.csv
19133,Monona,IA,2024,2024-12-31,240.91,-0.0407342518117384,-0.0407342518117384,240.91,A,hpi,hpi_at_county.csv
19135,Monroe,IA,2024,2024-12-31,206.37,-0.02870993552030876,-0.02870993552030876,206.36999999999998,A,hpi,hpi_at_county.csv
19137,Montgomery,IA,2024,2024-12-31,339.38,0.14054308374781543,0.14054308374781543,313.83391899389676,A,hpi,hpi_at_county.csv
19139,Muscatine,IA,2024,2024-12-31,447.43,0.0932124706802191,0.0932124706802191,328.46131258258697,A,hpi,hpi_at_county.csv
19141,Obrien,IA,2024,2024-12-31,356.76,0.054006145119356974,0.054006145119356974,356.76,A,hpi,hpi_at_county.csv
19143,Osceola,IA,2024,2024-12-31,299.56,-0.11914843566219713,-0.11914843566219713,299.56,A,hpi,hpi_at_county.csv
19145,Page,IA,2024,2024-12-31,299.6,0.07680695827193329,0.07680695827193329,299.6,A,hpi,hpi_at_county.csv
19147,Palo Alto,IA,2024,2024-12-31,255.54,0.07059365704470233,0.07059365704470233,255.54000000000002,A,hpi,hpi_at_county.csv
19149,Plymouth,IA,2024,2024-12-31,431.0,0.047438514630115725,0.047438514630115725,403.0297363007294,A,hpi,hpi_at_county.csv
19151,Pocahontas,IA,2024,2024-12-31,297.01,0.3732661364897354,0.3732661364897354,297.01,A,hpi,hpi_at_county.csv
19153,Polk,IA,2024,2024-12-31,696.51,0.04639213977735368,0.04639213977735368,345.35402618008726,A,hpi,hpi_at_county.csv
19155,Pottawattamie,IA,2024,2024-12-31,531.33,0.05693143164050851,0.05693143164050851,383.881222455025,A,hpi,hpi_at_county.csv
19157,Poweshiek,IA,2024,2024-12-31,427.73,0.03797806251213376,0.03797806251213376,383.37366675629653,A,hpi,hpi_at_county.csv
19159,Ringgold,IA,2024,2024-12-31,249.29,-0.019276918840237633,-0.019276918840237633,249.29000000000002,A,hpi,hpi_at_county.csv
19161,Sac,IA,2024,2024-12-31,309.29,0.12342450328720367,0.12342450328720367,309.29,A,hpi,hpi_at_county.csv
19163,Scott,IA,2024,2024-12-31,495.25,0.04489735637276615,0.04489735637276615,343.35135884636713,A,hpi,hpi_at_county.csv
19165,Shelby,IA,2024,2024-12-31,389.9,0.11314129100408254,0.11314129100408254,389.9,A,hpi,hpi_at_county.csv
19167,Sioux,IA,2024,2024-12-31,527.59,0.09114410986101928,0.09114410986101928,514.9228967401913,A,hpi,hpi_at_county.csv
19169,Story,IA,2024,2024-12-31,422.55,0.045838180333143574,0.045838180333143574,361.0304169514696,A,hpi,hpi_at_county.csv
19171,Tama,IA,2024,2024-12-31,370.96,0.08322139811948848,0.08322139811948848,370.96,A,hpi,hpi_at_county.csv
19173,Taylor,IA,2024,2024-12-31,234.51,0.052086137281291967,0.052086137281291967,234.51,A,hpi,hpi_at_county.csv
19175,Union,IA,2024,2024-12-31,228.61,0.0944561470700882,0.0944561470700882,228.61,A,hpi,hpi_at_county.csv
19179,Wapello,IA,2024,2024-12-31,388.41,0.10137242669993762,0.10137242669993762,396.8631858587923,A,hpi,hpi_at_county.csv
19181,Warren,IA,2024,2024-12-31,598.32,0.048157945447856676,0.048157945447856676,354.43397902967837,A,hpi,hpi_at_county.csv
19183,Washington,IA,2024,2024-12-31,328.47,0.08323714672031124,0.08323714672031124,328.47,A,hpi,hpi_at_county.csv
19185,Wayne,IA,2024,2024-12-31,223.03,0.19766942326280734,0.19766942326280734,223.03000000000003,A,hpi,hpi_at_county.csv
19187,Webster,IA,2024,2024-12-31,397.71,0.06721944936403146,0.06721944936403146,317.1025354807846,A,hpi,hpi_at_county.csv
19189,Winnebago,IA,2024,2024-12-31,339.89,0.09243724488156069,0.09243724488156069,319.9265813253012,A,hpi,hpi_at_county.csv
19191,Winneshiek,IA,2024,2024-12-31,387.69,0.08953713852120404,0.08953713852120404,387.69,A,hpi,hpi_at_county.csv
19193,Woodbury,IA,2024,2024-12-31,555.11,0.05154385300246256,0.05154385300246256,390.8124471979724,A,hpi,hpi_at_county.csv
19195,Worth,IA,2024,2024-12-31,240.29,0.10539148035697865,0.10539148035697865,240.29,A,hpi,hpi_at_county.csv
19197,Wright,IA,2024,2024-12-31,271.82,-0.05980422676489927,-0.05980422676489927,271.82,A,hpi,hpi_at_county.csv
20001,Allen,KS,2024,2024-12-31,288.52,0.06417822366479786,0.06417822366479786,288.52,A,hpi,hpi_at_county.csv
20003,Anderson,KS,2024,2024-12-31,276.46,0.05057951738552169,0.05057951738552169,276.46,A,hpi,hpi_at_county.csv
20005,Atchison,KS,2024,2024-12-31,696.55,0.15912003061920688,0.15912003061920688,447.8269255496978,A,hpi,hpi_at_county.csv
20009,Barton,KS,2024,2024-12-31,398.03,0.07788339155631374,0.07788339155631374,321.1991607488702,A,hpi,hpi_at_county.csv
20011,Bourbon,KS,2024,2024-12-31,195.69,0.01341273951320554,0.01341273951320554,195.69,A,hpi,hpi_at_county.csv
20013,Brown,KS,2024,2024-12-31,285.47,0.005353055115337346,0.005353055115337346,285.47,A,hpi,hpi_at_county.csv
20015,Butler,KS,2024,2024-12-31,480.42,0.04029795803468961,0.04029795803468961,310.77042499514846,A,hpi,hpi_at_county.csv
20021,Cherokee,KS,2024,2024-12-31,274.75,0.0389487615806392,0.0389487615806392,274.75,A,hpi,hpi_at_county.csv
20023,Cheyenne,KS,2024,2024-12-31,218.39,0.07127440400274687,0.07127440400274687,218.39,A,hpi,hpi_at_county.csv
20027,Clay,KS,2024,2024-12-31,235.17,0.20965999691373893,0.20965999691373893,235.16999999999996,A,hpi,hpi_at_county.csv
20029,Cloud,KS,2024,2024-12-31,204.42,0.1213384530992867,0.1213384530992867,204.42000000000002,A,hpi,hpi_at_county.csv
20031,Coffey,KS,2024,2024-12-31,301.82,0.25978796226730094,0.25978796226730094,301.82,A,hpi,hpi_at_county.csv
20035,Cowley,KS,2024,2024-12-31,379.78,0.06871904547501106,0.06871904547501106,301.6760664071808,A,hpi,hpi_at_county.csv
20037,Crawford,KS,2024,2024-12-31,482.27,0.10207952468007297,0.10207952468007297,334.4684097371524,A,hpi,hpi_at_county.csv
20041,Dickinson,KS,2024,2024-12-31,272.95,0.08154693505567212,0.08154693505567212,272.95,A,hpi,hpi_at_county.csv
20043,Doniphan,KS,2024,2024-12-31,262.9,0.1590688651794374,0.1590688651794374,262.9,A,hpi,hpi_at_county.csv
20045,Douglas,KS,2024,2024-12-31,818.38,0.035242625107524184,0.035242625107524184,377.32491124533175,A,hpi,hpi_at_county.csv
20051,Ellis,KS,2024,2024-12-31,455.77,0.01718481487267609,0.01718481487267609,415.81060122251614,A,hpi,hpi_at_county.csv
20053,Ellsworth,KS,2024,2024-12-31,268.56,0.06639135959339271,0.06639135959339271,268.56,A,hpi,hpi_at_county.csv
20055,Finney,KS,2024,2024-12-31,580.72,0.02428785607196393,0.02428785607196393,398.6818618701085,A,hpi,hpi_at_county.csv
20057,Ford,KS,2024,2024-12-31,457.57,0.05557349820060886,0.05557349820060886,342.08283492822966,A,hpi,hpi_at_county.csv
20059,Franklin,KS,2024,2024-12-31,650.2,0.05987252840399693,0.05987252840399693,423.69347061123415,A,hpi,hpi_at_county.csv
20061,Geary,KS,2024,2024-12-31,435.21,0.04216954022988495,0.04216954022988495,288.9073287307488,A,hpi,hpi_at_county.csv
20067,Grant,KS,2024,2024-12-31,253.44,0.0352941176470587,0.0352941176470587,229.96098357680793,A,hpi,hpi_at_county.csv
20069,Gray,KS,2024,2024-12-31,288.51,0.2759154431275428,0.2759154431275428,288.51,A,hpi,hpi_at_county.csv
20077,Harper,KS,2024,2024-12-31,215.64,0.10318718985010489,0.10318718985010489,215.63999999999996,A,hpi,hpi_at_county.csv
20079,Harvey,KS,2024,2024-12-31,579.6,0.05215386570334202,0.05215386570334202,313.8571505929496,A,hpi,hpi_at_county.csv
20081,Haskell,KS,2024,2024-12-31,310.72,0.09671043343216157,0.09671043343216157,310.72,A,hpi,hpi_at_county.csv
20085,Jackson,KS,2024,2024-12-31,316.73,0.12184323309602241,0.12184323309602241,316.73,A,hpi,hpi_at_county.csv
20087,Jefferson,KS,2024,2024-12-31,337.46,0.07262960490766335,0.07262960490766335,337.46,A,hpi,hpi_at_county.csv
20091,Johnson,KS,2024,2024-12-31,814.94,0.0628912771285477,0.0628912771285477,391.1211364945287,A,hpi,hpi_at_county.csv
20093,Kearny,KS,2024,2024-12-31,303.12,-0.0006264218126669219,-0.0006264218126669219,303.12,A,hpi,hpi_at_county.csv
20095,Kingman,KS,2024,2024-12-31,198.55,0.007101191985797728,0.007101191985797728,198.55,A,hpi,hpi_at_county.csv
20099,Labette,KS,2024,2024-12-31,246.02,0.04930478546447148,0.04930478546447148,246.01999999999998,A,hpi,hpi_at_county.csv
20103,Leavenworth,KS,2024,2024-12-31,360.64,0.07406855883491681,0.07406855883491681,329.05109489051097,A,hpi,hpi_at_county.csv
20107,Linn,KS,2024,2024-12-31,241.62,0.08383797604629262,0.08383797604629262,241.62,A,hpi,hpi_at_county.csv
20111,Lyon,KS,2024,2024-12-31,555.64,0.03627445495067039,0.03627445495067039,335.5314009661836,A,hpi,hpi_at_county.csv
20113,McPherson,KS,2024,2024-12-31,551.84,0.0835902370059105,0.0835902370059105,340.38983469035287,A,hpi,hpi_at_county.csv
20115,Marion,KS,2024,2024-12-31,274.1,0.0409387817104665,0.0409387817104665,274.1,A,hpi,hpi_at_county.csv
20121,Miami,KS,2024,2024-12-31,655.11,0.06671117334809651,0.06671117334809651,402.2287714127832,A,hpi,hpi_at_county.csv
20123,Mitchell,KS,2024,2024-12-31,152.48,-6.557807069329513e-05,-6.557807069329513e-05,152.48,A,hpi,hpi_at_county.csv
20125,Montgomery,KS,2024,2024-12-31,275.8,0.09020475926950766,0.09020475926950766,275.8,A,hpi,hpi_at_county.csv
20131,Nemaha,KS,2024,2024-12-31,289.4,0.3298410072603619,0.3298410072603619,289.4,A,hpi,hpi_at_county.csv
20133,Neosho,KS,2024,2024-12-31,268.57,0.10454451984371782,0.10454451984371782,268.57,A,hpi,hpi_at_county.csv
20139,Osage,KS,2024,2024-12-31,336.07,0.09234219593057258,0.09234219593057258,336.07,A,hpi,hpi_at_county.csv
20143,Ottawa,KS,2024,2024-12-31,216.6,0.08887995173939278,0.08887995173939278,216.6,A,hpi,hpi_at_county.csv
20145,Pawnee,KS,2024,2024-12-31,213.96,0.23270150371608,0.23270150371608,213.96,A,hpi,hpi_at_county.csv
20149,Pottawatomie,KS,2024,2024-12-31,602.38,0.03232108582396487,0.03232108582396487,372.06917850525014,A,hpi,hpi_at_county.csv
20151,Pratt,KS,2024,2024-12-31,283.73,0.10383597883597884,0.10383597883597884,266.4631855747558,A,hpi,hpi_at_county.csv
20155,Reno,KS,2024,2024-12-31,475.62,0.07509041591320087,0.07509041591320087,315.1262174517989,A,hpi,hpi_at_county.csv
20159,Rice,KS,2024,2024-12-31,347.28,0.13553281234672854,0.13553281234672854,347.28,A,hpi,hpi_at_county.csv
